C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_06_900.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_06_900.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_06_900.jpg,0,1,0,5.797997
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_06_968.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_06_968.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_06_968.jpg,0,0.9810382,0,6.485001
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_035.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_035.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_035.jpg,0,0.7981659,0,7.083386
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_105.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_105.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_105.jpg,0,0.7661675,0,7.728281
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_172.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_172.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_172.jpg,0,0.9488416,0,8.311234
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_239.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_239.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_239.jpg,0,1,0,9.207357
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_307.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_307.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_307.jpg,0,1,0,9.877783
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_376.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_376.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_376.jpg,0,1,0,10.54422
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_446.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_446.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_446.jpg,0,1,0,11.5262
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_516.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_516.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_516.jpg,0,1,0,11.83785
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_582.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_582.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_582.jpg,0,1,0,12.98293
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_649.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_649.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_649.jpg,0,0.9131161,0,13.69056
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_717.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_717.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_717.jpg,0,0.7289875,0,13.78422
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_785.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_785.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_785.jpg,0,0.856805,0,14.71457
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_853.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_853.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_853.jpg,0,1,0,15.23106
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_922.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_922.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_922.jpg,0,1,0,16.07047
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_07_990.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_07_990.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_07_990.jpg,0,0.8975638,0,16.832
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_059.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_059.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_059.jpg,0,0.6632255,0,17.47857
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_127.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_127.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_127.jpg,-0.15,0.4782345,0,17.50785
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_195.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_195.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_195.jpg,-0.3,0.3016761,0,17.95162
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_262.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_262.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_262.jpg,0,0.05487933,0,17.99914
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_330.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_330.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_330.jpg,0,0,0,17.42848
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_398.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_398.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_398.jpg,0,0.1262808,0,17.83894
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_465.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_465.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_465.jpg,0,0.3638409,0,17.90806
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_535.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_535.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_535.jpg,0,0.5450181,0,17.76126
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_603.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_603.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_603.jpg,0,0.6529559,0,18.3139
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_672.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_672.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_672.jpg,0,0.4646883,0,18.87808
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_741.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_741.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_741.jpg,0,0.2279981,0,19.07883
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_809.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_809.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_809.jpg,0,0.3846098,0,18.84918
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_878.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_878.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_878.jpg,0,0.5634299,0,19.38498
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_08_948.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_08_948.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_08_948.jpg,0,0.809865,0,19.86849
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_018.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_018.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_018.jpg,0,0.8005351,0,20.20166
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_087.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_087.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_087.jpg,-0.1201717,0.5583864,0,20.69608
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_155.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_155.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_155.jpg,-0.167382,0.3799143,0,21.05102
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_225.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_225.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_225.jpg,0,0.5303568,0,21.28817
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_293.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_293.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_293.jpg,0,0.6748658,0,21.44306
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_361.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_361.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_361.jpg,0,0.4366787,0,21.83042
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_429.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_429.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_429.jpg,0,0.5080937,0,22.13259
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_497.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_497.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_497.jpg,-0.004291845,0.6887567,0,22.32406
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_566.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_566.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_566.jpg,-0.0472103,0.7487285,0,22.91546
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_634.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_634.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_634.jpg,0,0.5668216,0,23.30244
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_704.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_704.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_704.jpg,0,0.634235,0,23.62998
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_772.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_772.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_772.jpg,0,0.8120844,0,23.98796
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_840.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_840.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_840.jpg,0,0.774429,0,24.62721
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_908.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_908.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_908.jpg,0,0.5931127,0,24.98653
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_09_976.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_09_976.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_09_976.jpg,0.06866953,0.7444588,0,25.29576
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_046.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_046.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_046.jpg,0.2575107,0.8900938,0,25.88407
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_115.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_115.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_115.jpg,0,0.7113692,0,26.30811
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_184.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_184.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_184.jpg,0,0.489565,0,26.67235
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_250.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_250.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_250.jpg,0,0.6729533,0,26.92361
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_318.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_318.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_318.jpg,0.02145923,0.8513969,0,27.30759
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_386.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_386.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_386.jpg,0.3347639,0.8791177,0,27.94067
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_455.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_455.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_455.jpg,0.4978541,0.6973133,0,28.22793
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_523.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_523.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_523.jpg,0,0.4597472,0,28.45139
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_590.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_590.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_590.jpg,0,0.2749739,0,28.54321
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_658.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_658.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_658.jpg,0,0.1904927,0,28.50869
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_726.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_726.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_726.jpg,0,0.05639335,0,28.44795
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_793.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_793.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_793.jpg,0,0,0,28.25638
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_863.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_863.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_863.jpg,0.2060086,0,0,27.55842
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_930.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_930.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_930.jpg,0.4077253,0,0,27.34754
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_10_999.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_10_999.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_10_999.jpg,0.5236052,0,0,26.92617
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_067.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_067.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_067.jpg,0.6008584,0,0,25.50364
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_134.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_134.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_134.jpg,0.6738197,0,0,25.22897
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_202.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_202.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_202.jpg,0,0,0,24.56961
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_269.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_269.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_269.jpg,0,0,0,23.83953
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_337.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_337.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_337.jpg,0,0,0,23.0723
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_404.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_404.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_404.jpg,-0.008583691,0,0,22.4918
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_472.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_472.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_472.jpg,-0.008583691,0,0,22.02419
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_540.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_540.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_540.jpg,0.06866953,0,0,21.32224
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_608.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_608.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_608.jpg,0.2660944,0,0,20.72741
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_674.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_674.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_674.jpg,0.3090129,0,0,20.22967
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_744.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_744.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_744.jpg,0,0,0,19.62158
C:\Users\chu\OneDrive\바탕 화면\course\IMG\center_2022_06_07_10_42_11_813.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\left_2022_06_07_10_42_11_813.jpg,C:\Users\chu\OneDrive\바탕 화면\course\IMG\right_2022_06_07_10_42_11_813.jpg,0,0,0,19.167
